doc110	0	10	Syria destroyed equipment for chemical weapons	s1-en
doc110	1	4	Syria destroyed all the declared facilities for the production of chemical weapons , and was recognized by the organization for the prohibition of chemical weapons .	s1-en
doc110	2	6	This first stage of disarming Damascus was finished the day before the deadline .	s1-en
doc110	3	6	Before November 1st,  Syria was to destroy the manufacturing and other auxiliary objects intended for combat training in the use of toxic substances , reports the BBC .	s1-en
doc110	4	10	The destruction of the toxic substance stockpile and their chemical components should be completed by the middle of 2014 .	s1-en
doc110	5	6	According to the representative of the OPCW,  toxic substances are currently in опечатанных__opechatannykh repositories .	s1-en
doc110	6	8	International inspectors went to the outskirts of Damascus, Syria on August 21st after the chemical attack, which killed more than 1,400 people according to the United States.	s1-en
doc110	7	10	The main task of the inspectors was to prevent Syrian authorities from producing more chemical weapons, and to destroy  equipment for mixing chemicals and munitions .	s1-en
doc110	8	8	These manufacturing facilities will now be watched carefully to prevent their repair .	s1-en
doc110	9	12	The next milestone is in the middle of November. By this time, the OPCW and Syria must agree to a detailed plan for the destruction of existing stocks of toxic substances.	s1-en
doc110	10	10	There are many questions here .	s1-en
doc110	11	4	Where will they be removed ?	s1-en
doc110	12	10	Who will provide the equipment for this ?	s1-en
doc110	13	8	All Syrian statements will be carefully checked by western auditors .	s1-en
doc110	14	6	They will readily present inspectors with new objects to test if there are grounds on which to suspect  Damascus is not fully candid .	s1-en
doc110	15	4	The United States believed that the shelling was aimed at regular troops .	s1-en
doc110	16	10	Syria and Russia insist that this was the work of Syrian rebels .	s1-en
doc110	17	4	The world community has demanded that Syrian leadership reach an accordance with Russia, and to destroy or make inoperable all ability to produce shells, toxic gases, and liquids for filling in these substances .	s1-en
doc110	18	8	Now, since this phase is over, the next step must be to destroy  the existing Syrian army chemical weapons.	s1-en
doc110	19	10	It is assumed that this arsenal could contain more than 1,000 tons of toxic substances including nerve paralyzers, mustard gas, and other banned chemicals stored in several dozen different places .	s1-en
doc110	20	4	It is necessary for the OPCW and the Syrian authorities to stay within the agreed timetable of action of two weeks for its destruction .	s1-en
doc110	21	10	Head of OPCW Field Operations Jerry Smith told the BBC that his inspectors " personally watched the destruction of the equipment.	s1-en
doc110	22	10	Now they have no opportunity to conduct further production or mixing of chemical weapons,” he said.	s1-en
doc110	23	6	In their statement , the OPCW said its inspectors visited 21 of the 23 sites in Syria and were convinced that the factories manufacturing shells and toxic substances were either destroyed or are in order .	s1-en
doc110	24	8	The remaining two sites were too dangerous to carry out an inspection according to the document, but the equipment was carried out and inspected by OPCW specialists .	s1-en
doc110	25	8	According to Smith , the destruction process of the production infrastructure was especially complex, as any work was in the ongoing conflict .	s1-en
doc110	26	6	In early October , the OPCW was awarded the Nobel Peace Prize. According to Smith, however, at the time of the celebration the inspectors were nowhere to be found - they were too busy with work .	s1-en
doc130	0	6	John Kerry says in an unprecedented recognition that American espionage "went too far."	s1-en
doc130	1	8	John Kerry promoted easing tactics to protect U.S. tracking programs, making an unprecedented acknowledgment that in some cases, U.S. spying " went too far.”	s1-en
doc130	2	6	The secretary, along with Barack Obama, also acknowledged this mistake, that they have been “on autopilot ” since the appearance of the high-profile revelations by Edward Snowden about the espionage activities of the NSA .	s1-en
doc130	3	10	These leaks have put the US government at the center of a diplomatic scandal with its allies .	s1-en
doc130	4	12	Speaking via video link in an open government conference in London, Mr. Kerry said : “ There is no doubt that the president and I, as well as other members of the government, actually handled some events on autopilot, because that possibility already existed — as it did during the second World War, and in the very difficult years of the Cold War, and of course, September 11 . ”	s1-en
doc130	5	10	Then he became the first senior member of the government of the United States to recognize that American espionage has gone too far, but stressed that no individual rights were violated .	s1-en
doc130	6	8	He said : “In some cases this has gonr too far."	s1-en
doc130	7	8	The president is determined to shed light on this question and to explain, and is now conducting a thorough analysis to ensure that no one has felt abused.	s1-en
doc130	8	10	"I assure you, the abuse of innocent people is not present in this process.”	s1-en
doc130	9	12	Mr. Kerry insisted, however, that the NSA acted with good intentions and that its tracking operation saved many lives .	s1-en
doc130	10	12	"We are in a new world where people are ready to blow up themselves," he said.	s1-en
doc130	11	4	In the world there is radical extremism, безрассудный__bezrassudnyy and determined to kill people , blowing up people and attacking the government .	s1-en
doc130	12	10	What if you were able to intercept it, and stop it before it happens ?	s1-en
doc130	13	8	We actually prevent planes from crashing, buildings from exploding, and people from killing because we were able to learn more about these plans in advance. ”	s1-en
doc130	14	6	Meanwhile , U.S. lawmakers convened in Europe to help resolve issues associated with the alleged U.S. espionage abroad and to convince Europeans of the need to continue joint anti-terrorism measures with the United States, said the Chairman of the Senate Subcommittee on European Affairs on Thursday .	s1-en
doc130	15	4	Senator Chris Murphy from Connecticut said he talked with members of the European Parliament and other parties this week, and is concerned about their threats to suspend participation in the anti-terrorist organizations because of disappointment in connection with the persecution of the National Security Agency .	s1-en
doc130	16	4	“ National security interests are really important to Europeans, who have remained our supporters in respect for our joint counter-terrorism efforts, ” said Democrat Murphy, who is in his first term as the Chairman of the International Relations of the Senate Subcommittee on European Affairs, in an interview from Washington .	s1-en
doc130	17	10	“So I am going to Europe, to help them understand that we must continue to cooperate in the fight against terrorism, despite their anger over these NSA programs . ”	s1-en
doc130	18	8	News that the NSA collected millions of records of telephone calls in Europe has worsened relations with some allies of the US, although the head of the agency said this week that this was inaccurate and reflected a misunderstanding on collected metadata of NATO allies, which they shared with the United States .	s1-en
doc130	19	8	In other news, Snowden released documents showing that the NSA continued monitoring the mobile phone of German Chancellor Angela Merkel, as well as phones of approximately 34 other world leaders .	s1-en
doc130	20	8	Director of National Intelligence James Klapper defended thes espionage activities as necessary and said that it is commonplace on both sides .	s1-en
doc130	21	8	Against this backdrop Murphy said his office is organizing a trip for the members of Congress, which is expected to take place this year, and that he hoped that the delegation will include members of both parties and both houses .	s1-en
doc130	22	8	The names of the other participating legislators should be voiced in the coming days .	s1-en
doc130	23	10	According to him , the program of the trip is still in the development stage .	s1-en
