doc110	0	8	syria destroyed equipment for chemo-weapons	s6-en
doc110	1	6	syria destroyed all the declared facilities for production of chemical weapons , recognized by the organization for the prohibition of chemical weapons .	s6-en
doc110	2	6	this is the first stage of disarmament Damascus finished the day before the deadline .	s6-en
doc110	3	6	Before 1 of november syria was to destroy the manufacturing and other auxiliary objects intended for combat training in the use of toxic substances , reports the bbc .	s6-en
doc110	4	10	the destruction of the stockpile of toxic substances or their chemical components should be completed by the middle of 2014 .	s6-en
doc110	5	8	according to the representative of the opcw , currently toxic substances are in sealed repositories .	s6-en
doc110	6	6	international inspectors went to syria after on outskirts of damascus on 21 august in the chemical attack were killed , according to the united states , more than 1,400 people .	s6-en
doc110	7	4	the main task of the inspectors was not lose time, to not allow syrian authorities to produce more  chemo-weapons and destroy infrastructure equipment for mixing chemicals and munitions .	s6-en
doc110	8	6	These manufacturing facilities will now be carefully watched to prevent their mistakes.	s6-en
doc110	9	10	the next milestone is the middle of november : by this time the opcw and syria must agree to a detailed plan of destruction of existing stocks of toxic substances .	s6-en
doc110	10	10	There are a lot of questions here.	s6-en
doc110	11	10	where will they be destroyed ?	s6-en
doc110	12	10	who will provide the equipment for this ?	s6-en
doc110	13	8	all syrian statements will be carefully checked by western monitoring services .	s6-en
doc110	14	6	they will readily suggest to inspectors new ways to test if there are grounds to suspect that damascus is not fully candid .	s6-en
doc110	15	8	the united states assumed that the shelling was conducted by regular troops .	s6-en
doc110	16	10	syria and russia insist that this was the work of the syrian rebels .	s6-en
doc110	17	6	the world community has demanded from the syrian leadership, in accordance with the agreement reached and mediated by russia , is to destroy or bring to inoperable conditions all capacity for the production of shells , toxic gases and liquids and shells for filling in these substances .	s6-en
doc110	18	8	now , when this phase passed , the next step must be to destroy existing chemo-weapons possesed by the Syrian army .	s6-en
doc110	19	10	it is assumed that in this arsenal could be more than 1,000 tons of toxic substances, skin penatrating chemicals, mustard gas and other banned chemicals stored in several dozen different places .	s6-en
doc110	20	4	for its destruction it is necessary to the opcw and the syrian authorities for the agreed timetable of action - it is two weeks .	s6-en
doc110	21	8	the head of the opcw field operations jerry smith told the bbc that his inspectors " personally watched the destruction of the equipment .	s6-en
doc110	22	10	“ now they have no opportunity to conduct further production or mixing chemical weapons , ” he said .	s6-en
doc110	23	4	in the statement , the opcw said its inspectors visited 21 of the 23 sites in syria and convinced the factories that the manufacturing of shells and toxic substances , should either destroyed or brought to order .	s6-en
doc110	24	6	the remaining two missions are too dangerous to carry out an inspection , the document says , but the equipment was carried out and inspected by specialists of the opcw .	s6-en
doc110	25	10	according to smith , the process of destruction of infrastructure for the production of chemo-weapons was "especailly not easy " as work had to be done during the ongoing conflict .	s6-en
doc110	26	10	in early october , the opcw was awarded the nobel peace prize , however , according to smith , inspectors have not yet found time to celebrate - they were too busy with work .	s6-en
doc130	0	6	john kerry says in his unprecedented recognition that espionage usa “ went way too far »	s6-en
doc130	1	8	john kerry demonstrated easing tactics to protect u.s. tracking programs , making an unprecedented acknowledgment that in some cases , u.s spying " went way too far. ”	s6-en
doc130	2	4	the secretary also acknowledged that the guilty , along with barack obama , who have been “ on autopilot ” during the appearance of the high-profile revelations by edward Snowden about the espionage activities in the nsa .	s6-en
doc130	3	10	these leaksof information have put the us government at the center of a diplomatic scandal with its allies.	s6-en
doc130	4	8	speaking via video link on an open government conference in london , Mr. kerry said : “ there is no doubt that the president and I, as well as other members of the government actually analyzed some things happening on autopilot , because that possibility already existed — during the second world war , in the very difficult years of the cold war , and , of course , september 11 . ”	s6-en
doc130	5	8	then he became the first senior member of the government of the united states who recognized that the us espionage has gone too far , but stressed that individual rights were not violated .	s6-en
doc130	6	4	he said : “ in some cases this has come way too far.	s6-en
doc130	7	8	and the president is determined to shed light on the current question and explain to the people , and now conducts a thorough analysis to ensure that no one has the feeling of abuse .	s6-en
doc130	8	10	i assure you , the abuse of innocent people is not present in this process . ”	s6-en
doc130	9	10	mr kerry insisted , however , that the nsa acted out of good intentions and that its tracking operation saved many lives .	s6-en
doc130	10	6	he added : “ we are working a new world where people are ready to blow up themselves .	s6-en
doc130	11	8	in the world there are radical extremism , careless and determined to kill people , blowing up people and attacking the government .	s6-en
doc130	12	8	and if you were able to intercept it , stop it before it happens ?	s6-en
doc130	13	8	we actually prevented crashing planes , explosions of buildings and killing people because we were able to learn more about these plans in advance . ”	s6-en
doc130	14	10	meanwhile , u.s. lawmakers will go to Europe to help resolve issues associated with the alleged u.s. espionage abroad and to convince Europeans of the need to continue joint anti-terrorism measures with the united states , said the chairman of the senate subcommittee on European affairs on Thursday .	s6-en
doc130	15	4	The senator from connecticut , Chris Murphy said he talked with members of the european parliament , and the other parties this week and is concerned about their threats to suspend participation in the anti-terrorist organizations because of disappointment in connection with the persecution of the national security agency .	s6-en
doc130	16	4	“ for u.s national security interests it is really important that the Europeans remain our supporters in respect of our joint counter-terrorism efforts , ” said democrat Murphy , who works in the position of first term and is the chairman of the international relations of the senate subcommittee on European affairs , in an interview from Washington .	s6-en
doc130	17	6	“ and i am going to europe , to give them an understanding that we must continue to cooperate in the fight against terrorism , despite their anger over these nsa programs . ”	s6-en
doc130	18	6	news that the nsa collected millions of records of telephone calls in Europe worsened relations with some allies of the us , although the head of the agency said this week that they were inaccurate and reflected a misunderstanding that collected metadata nato allies and which they shared with the united states .	s6-en
doc130	19	6	Other talks brought the attention to Snowdens released documents showing that the nsa continued monitoring the mobile phone of german chancellor Angela Merkel , as well as phones of approximately 34 other world leaders .	s6-en
doc130	20	8	director of national intelligence James Kapper defended espionage activities in respect of allies as necessary and said that it is a common activity on both sides .	s6-en
doc130	21	8	against the backdrop of this hype Murphy said his office will organize a trip for members of congress , which is expected to take place this year , and that he hopes that the delegation will include members of both parties and both houses .	s6-en
doc130	22	8	the names of the other participating legislators should be voiced in the coming days .	s6-en
doc130	23	8	according to him , the program of the trip is still at the development stage .	s6-en
doc130	24	6	although Murphy has said that the goal of the trip is to improve relations , he said that “ a degree of rigidity well-meaning ” will emerge .	s6-en
doc130	25	6	he said that european leaders must be honest with its people in what spyware programs they have used for many years .	s6-en
doc130	26	8	“ while we can change our tracking program to better protect the rights of europeans , they must also agree with the fact that we are not the only people involved in intelligence activities , ” Murphy said .	s6-en
doc130	27	6	meanwhile , this weekend Mr. Kerry will head to the middle east and to poland for the solving of the problems of hostility against the u.s. strategy in Syria , Egypt and Iran , but also the united states intelligence activity .	s6-en
